Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000042	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_015186.1	sacCer_protein_NP_014872.1
OG0000043	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_013565.3, sacCer_protein_NP_010026.1	sacCer_protein_NP_014265.3
OG0000043	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_013565.3	sacCer_protein_NP_010026.1
OG0000043	N1	n3	1.0	Non-Terminal: STRIDE	BG2_protein_QNG15810.1, CBS138_protein_XP_448640.1	BG2_protein_QNG15505.1, CBS138_protein_XP_448339.1
OG0000044	N1	n1	1.0	Non-Terminal	BG2_protein_QNG15720.1, CBS138_protein_XP_448550.1, CBS138_protein_XP_448549.1, BG2_protein_QNG15719.1	BG2_protein_QNG15718.1, CBS138_protein_XP_448548.1
OG0000044	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG15720.1, CBS138_protein_XP_448550.1	CBS138_protein_XP_448549.1, BG2_protein_QNG15719.1
OG0000045	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_013173.1, BG2_protein_QNG16695.1, CBS138_protein_XP_449340.1	CBS138_protein_XP_448771.1, BG2_protein_QNG15942.1, sacCer_protein_NP_116611.1, sacCer_protein_NP_013290.1
OG0000045	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_116611.1	sacCer_protein_NP_013290.1
OG0000046	N0	n0	1.0	Non-Terminal	BG2_protein_QNG16154.1, CBS138_protein_XP_447461.1, sacCer_protein_NP_010294.1	BG2_protein_QNG17028.1, CBS138_protein_XP_449665.1, sacCer_protein_NP_014468.3, sacCer_protein_NP_015267.1
OG0000046	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_014468.3	sacCer_protein_NP_015267.1
OG0000047	N1	n1	1.0	Non-Terminal: STRIDE	BG2_protein_QNG16335.1, CBS138_protein_XP_449054.1	CBS138_protein_XP_449851.1, BG2_protein_QNG17219.1
OG0000047	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_014442.1	sacCer_protein_NP_010013.2, sacCer_protein_NP_013211.1
OG0000047	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_010013.2	sacCer_protein_NP_013211.1
OG0000048	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015277.1, CBS138_protein_XP_449323.1, BG2_protein_QNG16678.1	BG2_protein_QNG16390.1, CBS138_protein_XP_448998.1, sacCer_protein_NP_012842.1, sacCer_protein_NP_011717.4
OG0000048	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_012842.1	sacCer_protein_NP_011717.4
OG0000049	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_009315.1	sacCer_protein_NP_009327.1, sacCer_protein_NP_009324.1, sacCer_protein_NP_009316.1, sacCer_protein_NP_009317.1, sacCer_protein_NP_009318.1
OG0000049	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_009327.1, sacCer_protein_NP_009324.1	sacCer_protein_NP_009316.1, sacCer_protein_NP_009317.1, sacCer_protein_NP_009318.1
OG0000049	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_009327.1	sacCer_protein_NP_009324.1
OG0000049	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_009316.1	sacCer_protein_NP_009317.1, sacCer_protein_NP_009318.1
OG0000049	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_009317.1	sacCer_protein_NP_009318.1
OG0000050	sacCer_protein	n0	1.0	Terminal	sacCer_protein_NP_012096.1	sacCer_protein_NP_012314.1, sacCer_protein_NP_011808.3, sacCer_protein_NP_009858.3, sacCer_protein_NP_012319.1, sacCer_protein_NP_011803.3, sacCer_protein_NP_014485.1
OG0000050	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_012314.1	sacCer_protein_NP_011808.3, sacCer_protein_NP_009858.3, sacCer_protein_NP_012319.1, sacCer_protein_NP_011803.3, sacCer_protein_NP_014485.1
OG0000050	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_011808.3, sacCer_protein_NP_009858.3, sacCer_protein_NP_012319.1, sacCer_protein_NP_011803.3	sacCer_protein_NP_014485.1
OG0000050	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_011808.3, sacCer_protein_NP_009858.3, sacCer_protein_NP_012319.1	sacCer_protein_NP_011803.3
OG0000050	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_011808.3, sacCer_protein_NP_009858.3	sacCer_protein_NP_012319.1
OG0000050	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_011808.3	sacCer_protein_NP_009858.3
OG0000051	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_011959.1, BG2_protein_QNG12176.1, CBS138_protein_XP_444842.1	sacCer_protein_NP_010628.3, CBS138_protein_XP_444859.1, BG2_protein_QNG12193.1
OG0000052	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_010640.1, CBS138_protein_XP_447305.1, BG2_protein_QNG15999.1	sacCer_protein_NP_011974.1, BG2_protein_QNG12207.1, CBS138_protein_XP_444874.1
OG0000053	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_444888.1, BG2_protein_QNG12221.1, sacCer_protein_NP_009707.3	sacCer_protein_NP_014763.1, BG2_protein_QNG15996.1, CBS138_protein_XP_447302.1
OG0000054	N1	n1	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_447489.1, BG2_protein_QNG14647.1	BG2_protein_QNG12296.1, CBS138_protein_XP_444962.1
OG0000054	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_009486.3	sacCer_protein_NP_011024.1
OG0000055	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_011261.1	sacCer_protein_NP_116711.3
OG0000055	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG14472.1, CBS138_protein_XP_447127.1	CBS138_protein_XP_444978.1, BG2_protein_QNG12310.1
OG0000056	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_009868.3, sacCer_protein_NP_009866.1	sacCer_protein_NP_010020.1
OG0000056	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_009868.3	sacCer_protein_NP_009866.1
OG0000056	CBS138_protein	n4	1.0	Terminal	CBS138_protein_XP_445025.1	CBS138_protein_XP_444981.1
OG0000057	N0	n0	1.0	Non-Terminal	BG2_protein_QNG12350.1, CBS138_protein_XP_445016.1, sacCer_protein_NP_013278.1	sacCer_protein_NP_010793.2, BG2_protein_QNG15240.1, CBS138_protein_XP_448077.1
OG0000058	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_013281.1, CBS138_protein_XP_445018.1, BG2_protein_QNG12352.1	sacCer_protein_NP_010790.3, CBS138_protein_XP_448075.1, BG2_protein_QNG15238.1
OG0000059	N0	n0	1.0	Non-Terminal	BG2_protein_QNG12388.1, CBS138_protein_XP_445053.1, sacCer_protein_NP_010407.1	BG2_protein_QNG17203.1, CBS138_protein_XP_449836.1, sacCer_protein_NP_013197.1
OG0000060	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448802.1, BG2_protein_QNG14615.1, sacCer_protein_NP_009347.1	sacCer_protein_NP_013254.1, BG2_protein_QNG12424.1, CBS138_protein_XP_445089.1
OG0000061	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_445094.1, BG2_protein_QNG12430.1, sacCer_protein_NP_013461.1	sacCer_protein_NP_011570.1, CBS138_protein_XP_448416.1, BG2_protein_QNG15583.1
OG0000062	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448480.1, BG2_protein_QNG15648.1, sacCer_protein_NP_013880.1	BG2_protein_QNG12454.1, CBS138_protein_XP_445120.1, sacCer_protein_NP_013357.1
OG0000063	N1	n1	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_445150.1, BG2_protein_QNG12487.1	BG2_protein_QNG13833.1, CBS138_protein_XP_446495.1
OG0000063	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_011606.3	sacCer_protein_NP_015436.1
OG0000064	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_009580.1, BG2_protein_QNG12497.1, CBS138_protein_XP_445160.1	sacCer_protein_NP_009593.1, BG2_protein_QNG16151.1, CBS138_protein_XP_447458.1
OG0000065	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_010822.1	sacCer_protein_NP_015043.1, sacCer_protein_NP_014055.1, sacCer_protein_NP_015036.3
OG0000065	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_015043.1	sacCer_protein_NP_014055.1, sacCer_protein_NP_015036.3
OG0000065	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_014055.1	sacCer_protein_NP_015036.3
OG0000066	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13648.1, CBS138_protein_XP_446310.1, sacCer_protein_NP_010499.1	sacCer_protein_NP_013329.1, BG2_protein_QNG12561.1, CBS138_protein_XP_445226.1
OG0000067	N0	n0	1.0	Non-Terminal	BG2_protein_QNG12585.1, CBS138_protein_XP_445248.1, sacCer_protein_NP_009804.1	sacCer_protein_NP_014948.1, CBS138_protein_XP_447665.1, BG2_protein_QNG14826.1
OG0000068	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_011039.1, BG2_protein_QNG13854.1, CBS138_protein_XP_446516.1	sacCer_protein_NP_009468.1, BG2_protein_QNG12593.1, CBS138_protein_XP_445257.1
OG0000069	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_014913.3, BG2_protein_QNG12643.1, CBS138_protein_XP_445306.1	sacCer_protein_NP_013770.1, BG2_protein_QNG13581.1, CBS138_protein_XP_446243.1
OG0000070	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_014446.3, CBS138_protein_XP_445328.1, BG2_protein_QNG12665.1	sacCer_protein_NP_010018.1, CBS138_protein_XP_445706.1, BG2_protein_QNG13057.1
OG0000071	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_009555.1	sacCer_protein_NP_010284.1
OG0000071	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_445364.1, BG2_protein_QNG12696.1	CBS138_protein_XP_449801.1, BG2_protein_QNG17164.1
OG0000072	N1	n1	1.0	Non-Terminal	CBS138_protein_XP_448713.1, BG2_protein_QNG15886.1	CBS138_protein_XP_445367.1, BG2_protein_QNG12699.1
OG0000072	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_010511.3	sacCer_protein_NP_009552.1
OG0000073	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_449022.1, BG2_protein_QNG16367.1, sacCer_protein_NP_012405.2	sacCer_protein_NP_012643.3, BG2_protein_QNG12719.1, CBS138_protein_XP_445387.1
OG0000074	N0	n0	1.0	Non-Terminal	BG2_protein_QNG12726.1, CBS138_protein_XP_445393.1, sacCer_protein_NP_009421.3	sacCer_protein_NP_010265.1, CBS138_protein_XP_448301.1, BG2_protein_QNG15466.1
OG0000075	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_445397.1, BG2_protein_QNG12730.1, sacCer_protein_NP_014582.1	sacCer_protein_NP_010262.1, CBS138_protein_XP_448298.1, BG2_protein_QNG15463.1
OG0000076	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13531.1, CBS138_protein_XP_446194.1, sacCer_protein_NP_013517.1	CBS138_protein_XP_445431.1, BG2_protein_QNG12776.1, sacCer_protein_NP_012734.1
OG0000077	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_015405.1	sacCer_protein_NP_009676.1
OG0000077	BG2_protein	n3	1.0	Terminal	BG2_protein_QNG12811.1	BG2_protein_QNG15731.1
OG0000077	CBS138_protein	n4	1.0	Terminal	CBS138_protein_XP_445466.1	CBS138_protein_XP_448561.1
OG0000078	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_011318.2, CBS138_protein_XP_445493.1, BG2_protein_QNG12839.1	sacCer_protein_NP_011058.3, CBS138_protein_XP_448316.1, BG2_protein_QNG15481.1
OG0000079	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_445558.1, BG2_protein_QNG12907.1, sacCer_protein_NP_013120.1	CBS138_protein_XP_445651.1, BG2_protein_QNG13002.1, sacCer_protein_NP_013089.1
OG0000080	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_446861.1, BG2_protein_QNG14195.1, sacCer_protein_NP_010586.3	sacCer_protein_NP_011898.1, BG2_protein_QNG12934.1, CBS138_protein_XP_445585.1
OG0000081	N1	n1	1.0	Non-Terminal: STRIDE	BG2_protein_QNG12943.1, CBS138_protein_XP_445594.1	BG2_protein_QNG17271.1, CBS138_protein_XP_449905.1
OG0000081	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_011910.1	sacCer_protein_NP_011909.1
OG0000082	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_012832.1, BG2_protein_QNG15327.1, CBS138_protein_XP_448166.1	sacCer_protein_NP_013796.1, BG2_protein_QNG12951.1, CBS138_protein_XP_445602.2
OG0000083	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_015464.1	sacCer_protein_NP_011636.3
OG0000083	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_445625.1, BG2_protein_QNG12976.1	BG2_protein_QNG14867.1, CBS138_protein_XP_447707.1
OG0000084	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13032.1, CBS138_protein_XP_445680.1, sacCer_protein_NP_011466.1	BG2_protein_QNG13181.1, CBS138_protein_XP_445832.1, sacCer_protein_NP_011678.3
OG0000085	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_013407.1, CBS138_protein_XP_445684.1, BG2_protein_QNG13036.1	CBS138_protein_XP_446075.1, BG2_protein_QNG13417.1, sacCer_protein_NP_012335.1
OG0000086	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015019.1, CBS138_protein_XP_445696.1, BG2_protein_QNG13047.1	sacCer_protein_NP_010996.2, CBS138_protein_XP_447844.1, BG2_protein_QNG15005.1
OG0000087	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_449509.1, BG2_protein_QNG16869.1, sacCer_protein_NP_014100.2	BG2_protein_QNG13131.1, CBS138_protein_XP_445781.1, sacCer_protein_NP_014526.1
OG0000088	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_445834.1, BG2_protein_QNG13183.1, sacCer_protein_NP_013086.1	CBS138_protein_XP_449053.1, BG2_protein_QNG16336.1, sacCer_protein_NP_010419.3
OG0000089	N1	n1	1.0	Non-Terminal: STRIDE	BG2_protein_QNG13237.1, CBS138_protein_XP_445889.1	CBS138_protein_XP_449424.1, BG2_protein_QNG16783.1
OG0000089	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_009634.2	sacCer_protein_NP_010340.1
OG0000090	N1	n1	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_445905.1, BG2_protein_QNG13253.1	CBS138_protein_XP_446742.1, BG2_protein_QNG14075.1
OG0000090	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_014332.1	sacCer_protein_NP_011368.3
OG0000091	N1	n1	1.0	Non-Terminal: STRIDE	BG2_protein_QNG13292.1, CBS138_protein_XP_445947.1	CBS138_protein_XP_447185.1, BG2_protein_QNG14530.1
OG0000091	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_015103.1	sacCer_protein_NP_011376.3
OG0000092	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_447182.1, BG2_protein_QNG14527.1, sacCer_protein_NP_013902.1	sacCer_protein_NP_015100.2, BG2_protein_QNG13295.1, CBS138_protein_XP_445950.1
OG0000093	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13305.1, CBS138_protein_XP_445960.2, sacCer_protein_NP_012765.3	sacCer_protein_NP_011913.1, BG2_protein_QNG14888.1, CBS138_protein_XP_447726.1
OG0000094	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_012719.2, BG2_protein_QNG15412.1, CBS138_protein_XP_448247.1	sacCer_protein_NP_012600.1, BG2_protein_QNG13340.1, CBS138_protein_XP_445995.1
OG0000095	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_009373.1, BG2_protein_QNG13973.1, CBS138_protein_XP_446637.1	sacCer_protein_NP_014971.1, CBS138_protein_XP_446003.1, BG2_protein_QNG13348.1
OG0000096	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_014966.1, CBS138_protein_XP_446007.1, BG2_protein_QNG13352.1	sacCer_protein_NP_009379.2, CBS138_protein_XP_448088.1, BG2_protein_QNG15250.1
OG0000097	N0	n0	1.0	Non-Terminal	BG2_protein_QNG14409.1, CBS138_protein_XP_447067.1, sacCer_protein_NP_009385.2	sacCer_protein_NP_014597.1, CBS138_protein_XP_446013.1, BG2_protein_QNG13357.1
OG0000098	N0	n0	1.0	Non-Terminal	BG2_protein_QNG14411.1, CBS138_protein_XP_447069.1, sacCer_protein_NP_009387.1	sacCer_protein_NP_014599.1, BG2_protein_QNG13360.1, CBS138_protein_XP_446016.1
OG0000099	N0	n0	1.0	Non-Terminal	BG2_protein_QNG16764.1, CBS138_protein_XP_449405.1, sacCer_protein_NP_010613.1	CBS138_protein_XP_446112.1, BG2_protein_QNG13455.1, sacCer_protein_NP_011948.1
OG0000100	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_014000.1, BG2_protein_QNG13460.1, CBS138_protein_XP_446118.1	BG2_protein_QNG15159.1, CBS138_protein_XP_447996.1, sacCer_protein_NP_013598.1
OG0000101	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_447998.1, BG2_protein_QNG15161.1, sacCer_protein_NP_014467.3	sacCer_protein_NP_014002.1, CBS138_protein_XP_446120.1, BG2_protein_QNG13462.1
OG0000102	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015149.1, CBS138_protein_XP_446125.1, BG2_protein_QNG13466.1	CBS138_protein_XP_448611.1, BG2_protein_QNG15781.1, sacCer_protein_NP_014899.1
OG0000103	N0	n0	1.0	Non-Terminal	BG2_protein_QNG15850.1, CBS138_protein_XP_448679.1, sacCer_protein_NP_116670.1	CBS138_protein_XP_446176.1, BG2_protein_QNG13513.1, sacCer_protein_NP_013359.1
OG0000104	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_011659.3	sacCer_protein_NP_015485.1
OG0000104	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_447683.1, BG2_protein_QNG14844.1	BG2_protein_QNG13520.1, CBS138_protein_XP_446183.1
OG0000105	N1	n1	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_448992.1, BG2_protein_QNG16396.1	CBS138_protein_XP_446242.1, BG2_protein_QNG13580.1
OG0000105	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_012851.1	sacCer_protein_NP_013769.1
OG0000106	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_011453.1	sacCer_protein_NP_009777.1
OG0000106	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG13609.1, CBS138_protein_XP_446270.1	BG2_protein_QNG15687.1, CBS138_protein_XP_448518.1
OG0000107	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13654.1, CBS138_protein_XP_446316.1, sacCer_protein_NP_011754.3	BG2_protein_QNG16036.1, CBS138_protein_XP_447342.1, sacCer_protein_NP_012028.1
OG0000108	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_011757.3, BG2_protein_QNG13657.1, CBS138_protein_XP_446319.1	sacCer_protein_NP_012031.1, CBS138_protein_XP_447345.1, BG2_protein_QNG16039.1
OG0000109	N1	n1	1.0	Non-Terminal: STRIDE	BG2_protein_QNG13666.1, CBS138_protein_XP_446328.1	BG2_protein_QNG16054.1, CBS138_protein_XP_447360.1
OG0000109	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_011770.3	sacCer_protein_NP_012044.1
OG0000110	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_011795.1	sacCer_protein_NP_014035.1
OG0000110	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_446378.1, BG2_protein_QNG13716.1	BG2_protein_QNG17311.1, CBS138_protein_XP_449944.1
OG0000111	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448470.1, BG2_protein_QNG15637.1, sacCer_protein_NP_014724.1	sacCer_protein_NP_013015.1, BG2_protein_QNG13803.1, CBS138_protein_XP_446465.1
OG0000112	N0	n0	1.0	Non-Terminal	BG2_protein_QNG14425.1, CBS138_protein_XP_447083.1, sacCer_protein_NP_012115.1	BG2_protein_QNG13811.1, CBS138_protein_XP_446473.1, sacCer_protein_NP_013022.1
OG0000113	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13842.1, CBS138_protein_XP_446504.1, sacCer_protein_NP_012943.1	sacCer_protein_NP_012453.1, CBS138_protein_XP_449485.1, BG2_protein_QNG16843.1
OG0000114	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_014751.1	sacCer_protein_NP_014295.1
OG0000114	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG13987.1, CBS138_protein_XP_446653.1	CBS138_protein_XP_446566.1, BG2_protein_QNG13902.1
OG0000115	N0	n0	1.0	Non-Terminal	BG2_protein_QNG13966.1, CBS138_protein_XP_446629.1, sacCer_protein_NP_012003.1	BG2_protein_QNG15125.1, CBS138_protein_XP_447964.1, sacCer_protein_NP_014245.1
OG0000116	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_446643.1, BG2_protein_QNG13978.1, sacCer_protein_NP_014304.1	BG2_protein_QNG16456.1, CBS138_protein_XP_448934.1, sacCer_protein_NP_014735.1
OG0000117	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_013684.1	sacCer_protein_NP_010741.1
OG0000117	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_448495.1, BG2_protein_QNG15663.1	CBS138_protein_XP_446677.1, BG2_protein_QNG14009.1
OG0000118	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_446714.1, BG2_protein_QNG14048.1, sacCer_protein_NP_010378.1	sacCer_protein_NP_011093.3, CBS138_protein_XP_449281.1, BG2_protein_QNG16638.1
OG0000119	N1	n0	1.0	Non-Terminal	CBS138_protein_XP_446731.1, BG2_protein_QNG14065.1	CBS138_protein_XP_449349.1, BG2_protein_QNG16705.1, BG2_protein_QNG17325.1, CBS138_protein_XP_449958.1
OG0000119	N1	n2	1.0	Non-Terminal	CBS138_protein_XP_449349.1, BG2_protein_QNG16705.1	BG2_protein_QNG17325.1, CBS138_protein_XP_449958.1
OG0000120	N0	n0	1.0	Non-Terminal	BG2_protein_QNG14076.1, CBS138_protein_XP_446743.1, sacCer_protein_NP_012140.1	sacCer_protein_NP_014933.3, BG2_protein_QNG16917.1, CBS138_protein_XP_449556.1
OG0000121	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_013403.1	sacCer_protein_NP_014833.3
OG0000121	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_447274.1, BG2_protein_QNG15968.1	CBS138_protein_XP_446773.1, BG2_protein_QNG14108.1
OG0000122	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_012595.1, BG2_protein_QNG14212.1, CBS138_protein_XP_446877.1	sacCer_protein_NP_012721.1, BG2_protein_QNG14541.1, CBS138_protein_XP_447196.1
OG0000123	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_447197.1, BG2_protein_QNG14542.1, sacCer_protein_NP_012723.3	sacCer_protein_NP_012593.3, BG2_protein_QNG14214.1, CBS138_protein_XP_446879.1
OG0000124	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_447029.1, BG2_protein_QNG14370.1, sacCer_protein_NP_015251.1	sacCer_protein_NP_010966.1, BG2_protein_QNG14985.1, CBS138_protein_XP_447823.1
OG0000125	N1	n1	1.0	Non-Terminal: STRIDE	BG2_protein_QNG16992.1, CBS138_protein_XP_449630.1	BG2_protein_QNG14376.1, CBS138_protein_XP_447035.1
OG0000125	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_015244.1	sacCer_protein_NP_009748.3
OG0000126	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_009740.3	sacCer_protein_NP_015235.1
OG0000126	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG16983.1, CBS138_protein_XP_449621.1	BG2_protein_QNG14382.1, CBS138_protein_XP_447041.1
OG0000127	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_010763.2, BG2_protein_QNG17097.1, CBS138_protein_XP_449735.1	sacCer_protein_NP_014662.1, BG2_protein_QNG14502.1, CBS138_protein_XP_447158.1
OG0000128	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_010933.1, BG2_protein_QNG14553.1, CBS138_protein_XP_447208.1	sacCer_protein_NP_013807.1, CBS138_protein_XP_447770.1, BG2_protein_QNG14933.1
OG0000129	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_010316.1	sacCer_protein_NP_009610.1
OG0000129	N1	n2	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_448732.1, BG2_protein_QNG15904.1	CBS138_protein_XP_447235.1, BG2_protein_QNG14580.1
OG0000130	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015299.1, CBS138_protein_XP_447483.1, BG2_protein_QNG14641.1	CBS138_protein_XP_448705.1, BG2_protein_QNG15878.1, sacCer_protein_NP_010533.1
OG0000131	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015067.1, CBS138_protein_XP_447504.1, BG2_protein_QNG14662.1	sacCer_protein_NP_013926.1, CBS138_protein_XP_449230.1, BG2_protein_QNG16587.1
OG0000132	N0	n0	1.0	Non-Terminal	BG2_protein_QNG17143.1, CBS138_protein_XP_449781.1, sacCer_protein_NP_009698.3	BG2_protein_QNG14753.1, CBS138_protein_XP_447593.1, sacCer_protein_NP_014560.1
OG0000133	N1	n0	1.0	Non-Terminal	CBS138_protein_XP_448783.1, BG2_protein_QNG15954.1	CBS138_protein_XP_447684.1, BG2_protein_QNG14845.1, CBS138_protein_XP_002999567.1, BG2_protein_QNG14946.1
OG0000133	N1	n2	1.0	Non-Terminal	CBS138_protein_XP_447684.1, BG2_protein_QNG14845.1	CBS138_protein_XP_002999567.1, BG2_protein_QNG14946.1
OG0000134	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015184.1, CBS138_protein_XP_449456.1, BG2_protein_QNG16814.1	sacCer_protein_NP_014876.1, BG2_protein_QNG15034.1, CBS138_protein_XP_447873.1
OG0000135	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_014880.3, BG2_protein_QNG15036.1, CBS138_protein_XP_447875.1	BG2_protein_QNG16811.1, CBS138_protein_XP_449452.1, sacCer_protein_NP_015180.1
OG0000136	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_449460.1, BG2_protein_QNG16818.1, sacCer_protein_NP_015188.1	sacCer_protein_NP_014870.1, CBS138_protein_XP_447880.1, BG2_protein_QNG15041.1
OG0000137	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_010151.1, CBS138_protein_XP_448111.1, BG2_protein_QNG15273.1	sacCer_protein_NP_010099.1, CBS138_protein_XP_447985.1, BG2_protein_QNG15148.1
OG0000138	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448898.1, BG2_protein_QNG16491.1, sacCer_protein_NP_014847.3	BG2_protein_QNG15169.1, CBS138_protein_XP_448006.1, sacCer_protein_NP_015206.1
OG0000139	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448053.1, BG2_protein_QNG15216.1, sacCer_protein_NP_014142.1	BG2_protein_QNG16031.1, CBS138_protein_XP_447337.1, sacCer_protein_NP_012025.1
