gene_id_cbs138,gene_id_bg2
CAGL0J00473g,GWK60_J00363
CAGL0J00495g,GWK60_J00385
CAGL0J00517g,GWK60_J00407
CAGL0J00539g,GWK60_J00429
CAGL0J00561g,GWK60_J00451
CAGL0J00583g,GWK60_J00473
CAGL0J00605g,GWK60_J00495
CAGL0J00627g,GWK60_J00517
CAGL0J00649g,GWK60_J00539
CAGL0J00671g,GWK60_J00561
CAGL0J00693g,GWK60_J00583
CAGL0J00715g,GWK60_J00605
CAGL0J00737g,GWK60_J00627
CAGL0J00759g,GWK60_J00649
CAGL0J00781g,GWK60_J00671
CAGL0J00803g,GWK60_J00693
CAGL0J00825g,GWK60_J00715
CAGL0J00847g,GWK60_J00737
CAGL0J00869g,GWK60_J00759
CAGL0J00891g,GWK60_J00781
CAGL0J00913g,GWK60_J00803
CAGL0J00935g,GWK60_J00825
CAGL0J00957g,GWK60_J00847
CAGL0J01001g,GWK60_J00913
CAGL0J01023g,GWK60_J00935
CAGL0J01045g,GWK60_J00957
CAGL0J01067g,GWK60_J00979
CAGL0J01089g,GWK60_J01001
CAGL0J01111g,GWK60_J01023
CAGL0J01155g,GWK60_J01067
CAGL0J01177g,GWK60_J01089
CAGL0J01199g,GWK60_J01111
CAGL0J01221g,GWK60_J01133
CAGL0J01243g,GWK60_J01155
CAGL0J01265g,GWK60_J01177
CAGL0J01287g,GWK60_J01199
CAGL0J01309g,GWK60_J01221
CAGL0J01331g,GWK60_J01243
CAGL0J01353g,GWK60_J01265
CAGL0J01375g,GWK60_J01287
CAGL0J01397g,GWK60_J01309
CAGL0J01419g,GWK60_J01331
CAGL0J01441g,GWK60_J01353
CAGL0J01463g,GWK60_J01375
CAGL0J01485g,GWK60_J01397
CAGL0J01507g,GWK60_J01419
CAGL0J01529g,GWK60_J01441
CAGL0J01595g,GWK60_J01485
CAGL0J01661g,GWK60_J01529
CAGL0J01727g,GWK60_J01595
CAGL0J01848g,GWK60_J01705
CAGL0J01870g,GWK60_J01727
CAGL0J01892g,GWK60_J01749
CAGL0J01914g,GWK60_J01771
CAGL0J01936g,GWK60_J01793
CAGL0J01958g,GWK60_J01815
CAGL0J01980g,GWK60_J01837
CAGL0J02002g,GWK60_J01859
CAGL0J02024g,GWK60_J01881
CAGL0J02046g,GWK60_J01903
CAGL0J02068g,GWK60_J01925
CAGL0J02090g,GWK60_J01947
CAGL0J02112g,GWK60_J01969
CAGL0J02134g,GWK60_J01991
CAGL0J02156g,GWK60_J02013
CAGL0J02200g,GWK60_J02035
CAGL0J02222g,GWK60_J02057
CAGL0J02244g,GWK60_J02079
CAGL0J02266g,GWK60_J02101
CAGL0J02288g,GWK60_J02123
CAGL0J02310g,GWK60_J02145
CAGL0J02332g,GWK60_J02189
CAGL0J02354g,GWK60_J02167
CAGL0J02376g,GWK60_J02211
CAGL0J02398g,GWK60_J02233
CAGL0J02420g,GWK60_J02255
CAGL0J02442g,GWK60_J02277
CAGL0J02464g,GWK60_J02299
CAGL0J02486g,GWK60_J02321
CAGL0J02508g,GWK60_J02343
CAGL0J02530g,GWK60_J02365
CAGL0J02552g,GWK60_J02387
CAGL0J02618g,GWK60_J02431
CAGL0J02640g,GWK60_J02453
CAGL0J02662g,GWK60_J02475
CAGL0J02684g,GWK60_J02497
CAGL0J02706g,GWK60_J02519
CAGL0J02728g,GWK60_J02541
CAGL0J02750g,GWK60_J02563
CAGL0J02794g,GWK60_J02607
CAGL0J02816g,GWK60_J02629
CAGL0J02838g,GWK60_J02651
CAGL0J02860g,GWK60_J02673
CAGL0J02882g,GWK60_J02695
CAGL0J02904g,GWK60_J02717
CAGL0J02926g,GWK60_J02739
CAGL0J02948g,GWK60_J02761
CAGL0J02970g,GWK60_J02783
CAGL0J02992g,GWK60_J02805
CAGL0J03014g,GWK60_J02827
CAGL0J03058g,GWK60_J02849
CAGL0J03080g,GWK60_J02871
CAGL0J03102g,GWK60_J02893
CAGL0J03124g,GWK60_J02915
CAGL0J03146g,GWK60_J02937
CAGL0J03168g,GWK60_J02959
CAGL0J03190g,GWK60_J02981
CAGL0J03212g,GWK60_J03003
CAGL0J03234g,GWK60_J03025
CAGL0J03256g,GWK60_J03069
CAGL0J03278g,GWK60_J03091
CAGL0J03300g,GWK60_J03113
CAGL0J03322g,GWK60_J03135
CAGL0J03344g,GWK60_J03157
CAGL0J03366g,GWK60_J03179
CAGL0J03388g,GWK60_J03201
CAGL0J03432g,GWK60_J03245
CAGL0J03454g,GWK60_J03267
CAGL0J03476g,GWK60_J03289
CAGL0J03498g,GWK60_J03311
CAGL0J03520g,GWK60_J03333
CAGL0J03542g,GWK60_J03355
CAGL0J03564g,GWK60_J03377
CAGL0J03586g,GWK60_J03399
CAGL0J03608g,GWK60_J03421
CAGL0J03630g,GWK60_J03443
CAGL0J03652g,GWK60_J03465
CAGL0J03674g,GWK60_J03487
CAGL0J03696g,GWK60_J03509
CAGL0J03718g,GWK60_J03531
CAGL0J03740g,GWK60_J03553
CAGL0J03762g,GWK60_J03575
CAGL0J03806g,GWK60_J03619
CAGL0J03828g,GWK60_J03641
CAGL0J03850g,GWK60_J03663
CAGL0J03872g,GWK60_J03685
CAGL0J03894g,GWK60_J03707
CAGL0J03916g,GWK60_J03729
CAGL0J03938g,GWK60_J03751
CAGL0J03960g,GWK60_J03773
CAGL0J03982g,GWK60_J03795
CAGL0J04004g,GWK60_J03817
CAGL0J04026g,GWK60_J03839
CAGL0J04048g,GWK60_J03861
CAGL0J04070g,GWK60_J03883
CAGL0J04092g,GWK60_J03905
CAGL0J04114g,GWK60_J03927
CAGL0J04136g,GWK60_J03949
CAGL0J04158g,GWK60_J03971
CAGL0J04180g,GWK60_J03993
CAGL0J04202g,GWK60_J04015
CAGL0J04224g,GWK60_J04037
CAGL0J04246g,GWK60_J04059
CAGL0J04268g,GWK60_J04081
CAGL0J04290g,GWK60_J04103
CAGL0J04312g,GWK60_J04125
CAGL0J04334g,GWK60_J04147
CAGL0J04356g,GWK60_J04169
CAGL0J04378g,GWK60_J04191
CAGL0J04400g,GWK60_J04213
CAGL0J04422g,GWK60_J04235
CAGL0J04444g,GWK60_J04257
CAGL0J04466g,GWK60_J04279
CAGL0J04488g,GWK60_J04301
CAGL0J04510g,GWK60_J04323
CAGL0J04532g,GWK60_J04345
CAGL0J04554g,GWK60_J04367
CAGL0J04576g,GWK60_J04389
CAGL0J04598g,GWK60_J04411
CAGL0J04620g,GWK60_J04433
CAGL0J04642g,GWK60_J04455
CAGL0J04664g,GWK60_J04477
CAGL0J04686g,GWK60_J04499
CAGL0J04708g,GWK60_J04521
CAGL0J04752g,GWK60_J04565
CAGL0J04774g,GWK60_J04587
CAGL0J04796g,GWK60_J04609
CAGL0J04818g,GWK60_J04631
CAGL0J04840g,GWK60_J04653
CAGL0J04862g,GWK60_J04675
CAGL0J04884g,GWK60_J04697
CAGL0J04906g,GWK60_J04719
CAGL0J04928g,GWK60_J04741
CAGL0J04950g,GWK60_J04763
CAGL0J04972g,GWK60_J04785
CAGL0J04994g,GWK60_J04807
CAGL0J05016g,GWK60_J04829
CAGL0J05038g,GWK60_J04851
CAGL0J05060g,GWK60_J04873
CAGL0J05082g,GWK60_J04895
CAGL0J05104g,GWK60_J04917
CAGL0J05126g,GWK60_J04939
CAGL0J05214g,GWK60_J04983
CAGL0J05236g,GWK60_J05005
CAGL0J05258g,GWK60_J05049
CAGL0J05280g,GWK60_J05071
CAGL0J05302g,GWK60_J05093
CAGL0J05324g,GWK60_J05115
CAGL0J05346g,GWK60_J05137
CAGL0J05368g,GWK60_J05159
CAGL0J05390g,GWK60_J05181
CAGL0J05412g,GWK60_J05203
CAGL0J05434g,GWK60_J05225
CAGL0J05456g,GWK60_J05247
CAGL0J05478g,GWK60_J05269
CAGL0J05500g,GWK60_J05291
CAGL0J05522g,GWK60_J05313
CAGL0J05544g,GWK60_J05335
CAGL0J05566g,GWK60_J05357
CAGL0J05588g,GWK60_J05379
CAGL0J05610g,GWK60_J05401
CAGL0J05632g,GWK60_J05423
CAGL0J05654g,GWK60_J05445
CAGL0J05676g,GWK60_J05467
CAGL0J05698g,GWK60_J05489
CAGL0J05720g,GWK60_J05511
CAGL0J05742g,GWK60_J05533
CAGL0J05764g,GWK60_J05555
CAGL0J05786g,GWK60_J05577
CAGL0J05808g,GWK60_J05599
CAGL0J05830g,GWK60_J05621
CAGL0J05852g,GWK60_J05643
CAGL0J05874g,GWK60_J05665
CAGL0J05896g,GWK60_J05687
CAGL0J05918g,GWK60_J05709
CAGL0J05940g,GWK60_J05731
CAGL0J05962g,GWK60_J05753
CAGL0J05984g,GWK60_J05775
CAGL0J06006g,GWK60_J05797
CAGL0J06028g,GWK60_J05819
CAGL0J06050g,GWK60_J05841
CAGL0J06072g,GWK60_J05863
CAGL0J06094g,GWK60_J05907
CAGL0J06116g,GWK60_J05929
CAGL0J06138g,GWK60_J05951
CAGL0J06160g,GWK60_J05973
CAGL0J06182g,GWK60_J05995
CAGL0J06204g,GWK60_J06017
CAGL0J06226g,GWK60_J06039
CAGL0J06248g,GWK60_J06061
CAGL0J06270g,GWK60_J06083
CAGL0J06292g,GWK60_J06105
CAGL0J06314g,GWK60_J06127
CAGL0J06336g,GWK60_J06149
CAGL0J06358g,GWK60_J06171
CAGL0J06380g,GWK60_J06215
CAGL0J06402g,GWK60_J06237
CAGL0J06424g,GWK60_J06259
CAGL0J06468g,GWK60_J06303
CAGL0J06490g,GWK60_J06325
CAGL0J06512g,GWK60_J06347
CAGL0J06534g,GWK60_J06369
CAGL0J06556g,GWK60_J06391
CAGL0J06578g,GWK60_J06413
CAGL0J06600g,GWK60_J06435
CAGL0J06622g,GWK60_J06457
CAGL0J06666g,GWK60_J06501
CAGL0J06688g,GWK60_J06523
CAGL0J06710g,GWK60_J06545
CAGL0J06732g,GWK60_J06567
CAGL0J06754g,GWK60_J06589
CAGL0J06776g,GWK60_J06611
CAGL0J06798g,GWK60_J06633
CAGL0J06820g,GWK60_J06655
CAGL0J06842g,GWK60_J06677
CAGL0J06864g,GWK60_J06699
CAGL0J06886g,GWK60_J06721
CAGL0J06908g,GWK60_J06743
CAGL0J06930g,GWK60_J06765
CAGL0J06952g,GWK60_J06787
CAGL0J06974g,GWK60_J06809
CAGL0J06996g,GWK60_J06831
CAGL0J07018g,GWK60_J06853
CAGL0J07040g,GWK60_J06875
CAGL0J07062g,GWK60_J06897
CAGL0J07084g,GWK60_J06919
CAGL0J07106g,GWK60_J06941
CAGL0J07128g,GWK60_J06963
CAGL0J07150g,GWK60_J06985
CAGL0J07172g,GWK60_J07007
CAGL0J07194g,GWK60_J07029
CAGL0J07216g,GWK60_J07051
CAGL0J07238g,GWK60_J07073
CAGL0J07260g,GWK60_J07095
CAGL0J07282g,GWK60_J07117
CAGL0J07304g,GWK60_J07139
CAGL0J07326g,GWK60_J07161
CAGL0J07348g,GWK60_J07183
CAGL0J07370g,GWK60_J07205
CAGL0J07392g,GWK60_J07227
CAGL0J07414g,GWK60_J07249
CAGL0J07436g,GWK60_J07271
CAGL0J07458g,GWK60_J07293
CAGL0J07480g,GWK60_J07315
CAGL0J07502g,GWK60_J07337
CAGL0J07524g,GWK60_J07359
CAGL0J07546g,GWK60_J07381
CAGL0J07568g,GWK60_J07403
CAGL0J07590g,GWK60_J07425
CAGL0J07612g,GWK60_J07447
CAGL0J07634g,GWK60_J07469
CAGL0J07656g,GWK60_J07491
CAGL0J07678g,GWK60_J07513
CAGL0J07700g,GWK60_J07535
CAGL0J07722g,GWK60_J07557
CAGL0J07744g,GWK60_J07579
CAGL0J07766g,GWK60_J07601
CAGL0J07788g,GWK60_J07623
CAGL0J07810g,GWK60_J07645
CAGL0J07832g,GWK60_J07667
CAGL0J07854g,GWK60_J07689
CAGL0J07876g,GWK60_J07711
CAGL0J07898g,GWK60_J07733
CAGL0J07920g,GWK60_J07755
CAGL0J07942g,GWK60_J07777
CAGL0J07964g,GWK60_J07799
CAGL0J07986g,GWK60_J07843
CAGL0J08008g,GWK60_J07865
CAGL0J08030g,GWK60_J07887
CAGL0J08052g,GWK60_J07909
CAGL0J08074g,GWK60_J07931
CAGL0J08096g,GWK60_J07953
CAGL0J08118g,GWK60_J07975
CAGL0J08140g,GWK60_J07997
CAGL0J08162g,GWK60_J08019
CAGL0J08184g,GWK60_J08041
CAGL0J08206g,GWK60_J08063
CAGL0J08228g,GWK60_J08085
CAGL0J08250g,GWK60_J08107
CAGL0J08272g,GWK60_J08129
CAGL0J08294g,GWK60_J08151
CAGL0J08316g,GWK60_J08173
CAGL0J08349g,GWK60_J08195
CAGL0J08371g,GWK60_J08217
CAGL0J08393g,GWK60_J08239
CAGL0J08415g,GWK60_J08261
CAGL0J08437g,GWK60_J08283
CAGL0J08459g,GWK60_J08305
CAGL0J08481g,GWK60_J08327
CAGL0J08547g,GWK60_J08371
CAGL0J08569g,GWK60_J08393
CAGL0J08591g,GWK60_J08415
CAGL0J08613g,GWK60_J08437
CAGL0J08635g,GWK60_J08459
CAGL0J08657g,GWK60_J08481
CAGL0J08679g,GWK60_J08503
CAGL0J08712g,GWK60_J08525
CAGL0J08734g,GWK60_J08547
CAGL0J08756g,GWK60_J08569
CAGL0J08778g,GWK60_J08591
CAGL0J08800g,GWK60_J08613
CAGL0J08822g,GWK60_J08635
CAGL0J08844g,GWK60_J08657
CAGL0J08866g,GWK60_J08679
CAGL0J08888g,GWK60_J08701
CAGL0J08910g,GWK60_J08723
CAGL0J08932g,GWK60_J08745
CAGL0J08954g,GWK60_J08767
CAGL0J08976g,GWK60_J08789
CAGL0J08998g,GWK60_J08811
CAGL0J09020g,GWK60_J08833
CAGL0J09042g,GWK60_J08855
CAGL0J09064g,GWK60_J08877
CAGL0J09086g,GWK60_J08899
CAGL0J09108g,GWK60_J08921
CAGL0J09130g,GWK60_J08943
CAGL0J09152g,GWK60_J08965
CAGL0J09174g,GWK60_J08987
CAGL0J09196g,GWK60_J09009
CAGL0J09218g,GWK60_J09031
CAGL0J09240g,GWK60_J09053
CAGL0J09262g,GWK60_J09075
CAGL0J09284g,GWK60_J09097
CAGL0J09306g,GWK60_J09119
CAGL0J09328g,GWK60_J09141
CAGL0J09350g,GWK60_J09163
CAGL0J09372g,GWK60_J09185
CAGL0J09394g,GWK60_J09207
CAGL0J09416g,GWK60_J09229
CAGL0J09460g,GWK60_J09273
CAGL0J09482g,GWK60_J09295
CAGL0J09504g,GWK60_J09317
CAGL0J09526g,GWK60_J09339
CAGL0J09548g,GWK60_J09361
CAGL0J09570g,GWK60_J09383
CAGL0J09592g,GWK60_J09405
CAGL0J09614g,GWK60_J09427
CAGL0J09636g,GWK60_J09449
CAGL0J09658g,GWK60_J09471
CAGL0J09680g,GWK60_J09493
CAGL0J09702g,GWK60_J09515
CAGL0J09724g,GWK60_J09537
CAGL0J09746g,GWK60_J09559
CAGL0J09768g,GWK60_J09581
CAGL0J09790g,GWK60_J09603
CAGL0J09812g,GWK60_J09625
CAGL0J09834g,GWK60_J09647
CAGL0J09856g,GWK60_J09669
CAGL0J09878g,GWK60_J09691
CAGL0J09900g,GWK60_J09713
CAGL0J09922g,GWK60_J09735
CAGL0J09944g,GWK60_J09757
CAGL0J09966g,GWK60_J09779
CAGL0J09988g,GWK60_J09801
CAGL0J10010g,GWK60_J09823
CAGL0J10032g,GWK60_J09845
CAGL0J10054g,GWK60_J09867
CAGL0J10076g,GWK60_J09889
CAGL0J10098g,GWK60_J09911
CAGL0J10120g,GWK60_J09933
CAGL0J10164g,GWK60_J09955
CAGL0J10179g,GWK60_J09977
CAGL0J10186g,GWK60_J09999
CAGL0J10208g,GWK60_J10021
CAGL0J10230g,GWK60_J10043
CAGL0J10252g,GWK60_J10065
CAGL0J10274g,GWK60_J10087
CAGL0J10296g,GWK60_J10109
CAGL0J10318g,GWK60_J10131
CAGL0J10340g,GWK60_J10153
CAGL0J10362g,GWK60_J10175
CAGL0J10384g,GWK60_J10197
CAGL0J10406g,GWK60_J10219
CAGL0J10428g,GWK60_J10241
CAGL0J10450g,GWK60_J10263
CAGL0J10472g,GWK60_J10285
CAGL0J10494g,GWK60_J10307
CAGL0J10516g,GWK60_J10329
CAGL0J10538g,GWK60_J10351
CAGL0J10560g,GWK60_J10373
CAGL0J10582g,GWK60_J10395
CAGL0J10604g,GWK60_J10417
CAGL0J10626g,GWK60_J10439
CAGL0J10670g,GWK60_J10461
CAGL0J10692g,GWK60_J10483
CAGL0J10714g,GWK60_J10505
CAGL0J10736g,GWK60_J10527
CAGL0J10758g,GWK60_J10549
CAGL0J10780g,GWK60_J10571
CAGL0J10802g,GWK60_J10593
CAGL0J10824g,GWK60_J10615
CAGL0J10846g,GWK60_J10637
CAGL0J10868g,GWK60_J10659
CAGL0J10890g,GWK60_J10681
CAGL0J10912g,GWK60_J10703
CAGL0J10934g,GWK60_J10725
CAGL0J10956g,GWK60_J10747
CAGL0J10978g,GWK60_J10769
CAGL0J11000g,GWK60_J10791
CAGL0J11022g,GWK60_J10813
CAGL0J11044g,GWK60_J10835
CAGL0J11066g,GWK60_J10857
CAGL0J11088g,GWK60_J10879
CAGL0J11110g,GWK60_J10901
CAGL0J11132g,GWK60_J10923
CAGL0J11154g,GWK60_J10945
CAGL0J11176g,GWK60_J10967
CAGL0J11198g,GWK60_J10989
CAGL0J11220g,GWK60_J11011
CAGL0J11242g,GWK60_J11033
CAGL0J11264g,GWK60_J11055
CAGL0J11286g,GWK60_J11077
CAGL0J11308g,GWK60_J11099
CAGL0J11330g,GWK60_J11121
CAGL0J11352g,GWK60_J11143
CAGL0J11374g,GWK60_J11165
CAGL0J11396g,GWK60_J11187
CAGL0J11418g,GWK60_J11209
CAGL0J11440g,GWK60_J11231
CAGL0J11462g,GWK60_J11253
CAGL0J11484g,GWK60_J11275
CAGL0J11506g,GWK60_J11297
CAGL0J11528g,GWK60_J11319
CAGL0J11550g,GWK60_J11341
CAGL0J11572g,GWK60_J11363
CAGL0J11594g,GWK60_J11385
CAGL0J11616g,GWK60_J11407
CAGL0J11638g,GWK60_J11429
CAGL0J11660g,GWK60_J11451
CAGL0J11682g,GWK60_J11473
CAGL0J11704g,GWK60_J11495
CAGL0J11726g,GWK60_J11517
CAGL0J11748g,GWK60_J11539
CAGL0J11770g,GWK60_J11561
CAGL0J11792g,GWK60_J11583
CAGL0J11814g,GWK60_J11605
CAGL0J11836g,GWK60_J11627
CAGL0J11858g,GWK60_J11649
CAGL0J11880g,GWK60_J11671
CAGL0K00110g,GWK60_K00011
CAGL0K00231g,GWK60_K00077
CAGL0K00253g,GWK60_K00099
CAGL0K00275g,GWK60_K00121
CAGL0K00297g,GWK60_K00143
CAGL0K00319g,GWK60_K00165
CAGL0K00341g,GWK60_K00187
CAGL0K00363g,GWK60_K00209
CAGL0K00385g,GWK60_K00231
CAGL0K00407g,GWK60_K00253
CAGL0K00429g,GWK60_K00275
CAGL0K00451g,GWK60_K00297
CAGL0K00473g,GWK60_K00319
CAGL0K00495g,GWK60_K00341
CAGL0K00517g,GWK60_K00363
CAGL0K00539g,GWK60_K00385
CAGL0K00583g,GWK60_K00429
CAGL0K00605g,GWK60_K00451
CAGL0K00627g,GWK60_K00473
CAGL0K00649g,GWK60_K00495
CAGL0K00671g,GWK60_K00517
CAGL0K00693g,GWK60_K00539
CAGL0K00715g,GWK60_K00561
CAGL0K00737g,GWK60_K00583
CAGL0K00759g,GWK60_K00605
CAGL0K00781g,GWK60_K00627
CAGL0K00803g,GWK60_K00649
CAGL0K00825g,GWK60_K00671
CAGL0K00847g,GWK60_K00693
CAGL0K00869g,GWK60_K00715
CAGL0K00891g,GWK60_K00737
CAGL0K00913g,GWK60_K00759
CAGL0K00935g,GWK60_K00781
CAGL0K00957g,GWK60_K00803
CAGL0K00979g,GWK60_K00825
CAGL0K01001g,GWK60_K00847
CAGL0K01023g,GWK60_K00869
CAGL0K01045g,GWK60_K00891
CAGL0K01067g,GWK60_K00913
CAGL0K01089g,GWK60_K00935
CAGL0K01133g,GWK60_K00979
CAGL0K01155g,GWK60_K01001
CAGL0K01177g,GWK60_K01023
CAGL0K01199g,GWK60_K01045
CAGL0K01221g,GWK60_K01067
CAGL0K01243g,GWK60_K01089
CAGL0K01265g,GWK60_K01111
CAGL0K01287g,GWK60_K01133
CAGL0K01309g,GWK60_K01155
CAGL0K01331g,GWK60_K01177
CAGL0K01353g,GWK60_K01199
CAGL0K01375g,GWK60_K01221
CAGL0K01397g,GWK60_K01243
CAGL0K01419g,GWK60_K01265
CAGL0K01441g,GWK60_K01287
CAGL0K01463g,GWK60_K01309
CAGL0K01485g,GWK60_K01331
CAGL0K01507g,GWK60_K01353
CAGL0K01529g,GWK60_K01375
CAGL0K01551g,GWK60_K01397
CAGL0K01573g,GWK60_K01419
CAGL0K01595g,GWK60_K01441
CAGL0K01617g,GWK60_K01463
CAGL0K01639g,GWK60_K01485
CAGL0K01661g,GWK60_K01507
CAGL0K01683g,GWK60_K01529
CAGL0K01705g,GWK60_K01551
CAGL0K01727g,GWK60_K01573
CAGL0K01749g,GWK60_K01595
CAGL0K01771g,GWK60_K01617
CAGL0K01793g,GWK60_K01639
CAGL0K01815g,GWK60_K01661
CAGL0K01837g,GWK60_K01683
CAGL0K01859g,GWK60_K01705
CAGL0K01881g,GWK60_K01727
CAGL0K01903g,GWK60_K01749
CAGL0K01925g,GWK60_K01771
CAGL0K01947g,GWK60_K01793
CAGL0K01969g,GWK60_K01815
CAGL0K01991g,GWK60_K01837
CAGL0K02013g,GWK60_K01859
CAGL0K02035g,GWK60_K01881
CAGL0K02079g,GWK60_K01925
CAGL0K02101g,GWK60_K01947
CAGL0K02123g,GWK60_K01969
CAGL0K02145g,GWK60_K01991
CAGL0K02167g,GWK60_K02013
CAGL0K02189g,GWK60_K02035
CAGL0K02211g,GWK60_K02057
CAGL0K02233g,GWK60_K02079
CAGL0K02255g,GWK60_K02101
CAGL0K02277g,GWK60_K02123
CAGL0K02299g,GWK60_K02145
CAGL0K02321g,GWK60_K02167
CAGL0K02343g,GWK60_K02189
CAGL0K02365g,GWK60_K02211
CAGL0K02387g,GWK60_K02233
CAGL0K02409g,GWK60_K02255
CAGL0K02431g,GWK60_K02277
CAGL0K02453g,GWK60_K02299
CAGL0K02475g,GWK60_K02321
CAGL0K02497g,GWK60_K02343
CAGL0K02519g,GWK60_K02365
CAGL0K02541g,GWK60_K02387
CAGL0K02563g,GWK60_K02409
CAGL0K02585g,GWK60_K02431
CAGL0K02629g,GWK60_K02497
CAGL0K02651g,GWK60_K02519
CAGL0K02673g,GWK60_K02541
CAGL0K02695g,GWK60_K02563
CAGL0K02717g,GWK60_K02585
CAGL0K02739g,GWK60_K02607
CAGL0K02761g,GWK60_K02629
CAGL0K02783g,GWK60_K02651
CAGL0K02805g,GWK60_K02673
CAGL0K02827g,GWK60_K02695
CAGL0K02849g,GWK60_K02717
CAGL0K02893g,GWK60_K02739
CAGL0K02915g,GWK60_K02761
CAGL0K02937g,GWK60_K02783
CAGL0K02959g,GWK60_K02805
CAGL0K02981g,GWK60_K02827
CAGL0K03003g,GWK60_K02849
CAGL0K03025g,GWK60_K02871
CAGL0K03047g,GWK60_K02893
CAGL0K03069g,GWK60_K02915
CAGL0K03091g,GWK60_K02937
CAGL0K03113g,GWK60_K02959
CAGL0K03135g,GWK60_K02981
CAGL0K03157g,GWK60_K03003
CAGL0K03179g,GWK60_K03025
CAGL0K03201g,GWK60_K03047
CAGL0K03223g,GWK60_K03069
CAGL0K03245g,GWK60_K03091
CAGL0K03267g,GWK60_K03113
CAGL0K03289g,GWK60_K03135
CAGL0K03333g,GWK60_K03179
CAGL0K03355g,GWK60_K03201
CAGL0K03377g,GWK60_K03223
CAGL0K03399g,GWK60_K03245
CAGL0K03421g,GWK60_K03267
CAGL0K03443g,GWK60_K03289
CAGL0K03465g,GWK60_K03333
CAGL0K03487g,GWK60_K03355
CAGL0K03509g,GWK60_K03377
CAGL0K03531g,GWK60_K03399
CAGL0K03553g,GWK60_K03421
CAGL0K03575g,GWK60_K03443
CAGL0K03597g,GWK60_K03465
CAGL0K03619g,GWK60_K03487
CAGL0K03641g,GWK60_K03509
CAGL0K03663g,GWK60_K03531
CAGL0K03685g,GWK60_K03553
CAGL0K03707g,GWK60_K03575
CAGL0K03729g,GWK60_K03597
CAGL0K03751g,GWK60_K03619
CAGL0K03773g,GWK60_K03641
CAGL0K03795g,GWK60_K03663
CAGL0K03817g,GWK60_K03685
CAGL0K03839g,GWK60_K03707
CAGL0K03861g,GWK60_K03729
CAGL0K03883g,GWK60_K03751
CAGL0K03905g,GWK60_K03773
CAGL0K03927g,GWK60_K03795
CAGL0K03949g,GWK60_K03817
CAGL0K03971g,GWK60_K03839
CAGL0K03993g,GWK60_K03861
CAGL0K04015g,GWK60_K03883
CAGL0K04037g,GWK60_K03905
CAGL0K04059g,GWK60_K03927
CAGL0K04103g,GWK60_K03971
CAGL0K04125g,GWK60_K03993
CAGL0K04147g,GWK60_K04015
CAGL0K04169g,GWK60_K04037
CAGL0K04191g,GWK60_K04059
CAGL0K04213g,GWK60_K04081
CAGL0K04235g,GWK60_K04103
CAGL0K04257g,GWK60_K04125
CAGL0K04279g,GWK60_K04147
CAGL0K04301g,GWK60_K04169
CAGL0K04323g,GWK60_K04191
CAGL0K04345g,GWK60_K04213
CAGL0K04367g,GWK60_K04235
CAGL0K04389g,GWK60_K04257
CAGL0K04411g,GWK60_K04279
CAGL0K04433g,GWK60_K04301
CAGL0K04455g,GWK60_K04323
CAGL0K04477g,GWK60_K04345
CAGL0K04499g,GWK60_K04367
CAGL0K04521g,GWK60_K04389
CAGL0K04543g,GWK60_K04411
CAGL0K04565g,GWK60_K04433
CAGL0K04587g,GWK60_L07051
CAGL0K04609g,GWK60_K04477
CAGL0K04631g,GWK60_K04499
CAGL0K04653g,GWK60_K04521
CAGL0K04697g,GWK60_K04543
CAGL0K04719g,GWK60_K04587
CAGL0K04741g,GWK60_K04609
CAGL0K04785g,GWK60_K04631
CAGL0K04807g,GWK60_K04653
CAGL0K04829g,GWK60_K04675
CAGL0K04851g,GWK60_K04697
CAGL0K04873g,GWK60_K04719
CAGL0K04895g,GWK60_K04741
CAGL0K04917g,GWK60_K04763
CAGL0K04939g,GWK60_K04785
CAGL0K04961g,GWK60_K04807
CAGL0K04983g,GWK60_K04829
CAGL0K05005g,GWK60_K04851
CAGL0K05027g,GWK60_K04873
CAGL0K05049g,GWK60_K04895
CAGL0K05071g,GWK60_K04917
CAGL0K05093g,GWK60_K04939
CAGL0K05115g,GWK60_K04961
CAGL0K05137g,GWK60_K04983
CAGL0K05203g,GWK60_K05027
CAGL0K05225g,GWK60_K05049
CAGL0K05247g,GWK60_K05071
CAGL0K05269g,GWK60_K05093
CAGL0K05291g,GWK60_K05115
CAGL0K05313g,GWK60_K05137
CAGL0K05335g,GWK60_K05159
CAGL0K05357g,GWK60_K05181
CAGL0K05379g,GWK60_K05203
CAGL0K05401g,GWK60_K05247
CAGL0K05423g,GWK60_K05269
CAGL0K05445g,GWK60_K05291
CAGL0K05467g,GWK60_K05313
CAGL0K05489g,GWK60_K05335
CAGL0K05511g,GWK60_K05357
CAGL0K05533g,GWK60_K05379
CAGL0K05555g,GWK60_K05401
CAGL0K05577g,GWK60_K05423
CAGL0K05599g,GWK60_K05445
CAGL0K05621g,GWK60_K05467
CAGL0K05643g,GWK60_K05489
CAGL0K05665g,GWK60_K05511
CAGL0K05687g,GWK60_K05533
CAGL0K05709g,GWK60_K05555
CAGL0K05731g,GWK60_K05577
CAGL0K05753g,GWK60_K05599
CAGL0K05775g,GWK60_K05621
CAGL0K05797g,GWK60_K05643
CAGL0K05819g,GWK60_K05687
CAGL0K05841g,GWK60_K05709
